Name,University,Day,Time,Available
M12,University of Windsor,F,50,1
M12,University of Windsor,F,51,1
M12,University of Windsor,F,52,1
M12,University of Windsor,F,53,1
M12,University of Windsor,F,54,1
M12,University of Windsor,F,55,1
M12,University of Windsor,F,56,1
M12,University of Windsor,F,57,1
M13,Queen’s University,M,24,1
M13,Queen’s University,M,25,1
M13,Queen’s University,M,26,1
M13,Queen’s University,M,27,1
M13,Queen’s University,M,28,0
M13,Queen’s University,M,29,1
M13,Queen’s University,M,30,1
M13,Queen’s University,M,31,1
M13,Queen’s University,M,32,1
M13,Queen’s University,M,33,1
M13,Queen’s University,M,34,1
M13,Queen’s University,M,35,1
M13,Queen’s University,M,36,1
M13,Queen’s University,M,37,0
M13,Queen’s University,M,38,0
M13,Queen’s University,M,39,1
M13,Queen’s University,M,40,1
M13,Queen’s University,M,41,1
M13,Queen’s University,M,42,1
M13,Queen’s University,M,43,0
M13,Queen’s University,M,44,1
M13,Queen’s University,M,45,0
M13,Queen’s University,M,46,0
M13,Queen’s University,M,47,0
M13,Queen’s University,M,48,0
M13,Queen’s University,M,49,0
M13,Queen’s University,M,50,0
M13,Queen’s University,M,51,1
M13,Queen’s University,M,52,1
M13,Queen’s University,M,53,1
M13,Queen’s University,M,54,1
M13,Queen’s University,M,55,1
M13,Queen’s University,M,56,1
M13,Queen’s University,M,57,1
M13,Queen’s University,T,24,1
M13,Queen’s University,T,25,1
M13,Queen’s University,T,26,1
M13,Queen’s University,T,27,1
M13,Queen’s University,T,28,0
M13,Queen’s University,T,29,1
M13,Queen’s University,T,30,1
M13,Queen’s University,T,31,1
M13,Queen’s University,T,32,1
M13,Queen’s University,T,33,1
M13,Queen’s University,T,34,1
M13,Queen’s University,T,35,1
M13,Queen’s University,T,36,1
M13,Queen’s University,T,37,0
M13,Queen’s University,T,38,0
M13,Queen’s University,T,39,1
M13,Queen’s University,T,40,1
M13,Queen’s University,T,41,1
M13,Queen’s University,T,42,1
M13,Queen’s University,T,43,0
M13,Queen’s University,T,44,1
M13,Queen’s University,T,45,1
M13,Queen’s University,T,46,1
M13,Queen’s University,T,47,1
M13,Queen’s University,T,48,1
M13,Queen’s University,T,49,1
M13,Queen’s University,T,50,1
M13,Queen’s University,T,51,1
M13,Queen’s University,T,52,1
M13,Queen’s University,T,53,1
M13,Queen’s University,T,54,1
M13,Queen’s University,T,55,1
M13,Queen’s University,T,56,1
M13,Queen’s University,T,57,1
M13,Queen’s University,W,24,1
M13,Queen’s University,W,25,1
M13,Queen’s University,W,26,1
M13,Queen’s University,W,27,1
M13,Queen’s University,W,28,0
M13,Queen’s University,W,29,1
M13,Queen’s University,W,30,1
M13,Queen’s University,W,31,1
M13,Queen’s University,W,32,1
M13,Queen’s University,W,33,1
M13,Queen’s University,W,34,1
M13,Queen’s University,W,35,1
M13,Queen’s University,W,36,1
M13,Queen’s University,W,37,0
M13,Queen’s University,W,38,0
M13,Queen’s University,W,39,1
M13,Queen’s University,W,40,1
M13,Queen’s University,W,41,1
M13,Queen’s University,W,42,1
M13,Queen’s University,W,43,0
M13,Queen’s University,W,44,1
M13,Queen’s University,W,45,1
M13,Queen’s University,W,46,1
M13,Queen’s University,W,47,1
M13,Queen’s University,W,48,1
M13,Queen’s University,W,49,1
M13,Queen’s University,W,50,1
M13,Queen’s University,W,51,1
M13,Queen’s University,W,52,1
M13,Queen’s University,W,53,1
M13,Queen’s University,W,54,1
M13,Queen’s University,W,55,1
M13,Queen’s University,W,56,1
M13,Queen’s University,W,57,1
M13,Queen’s University,Th,24,1
M13,Queen’s University,Th,25,1
M13,Queen’s University,Th,26,1
M13,Queen’s University,Th,27,1
M13,Queen’s University,Th,28,0
M13,Queen’s University,Th,29,1
M13,Queen’s University,Th,30,1
M13,Queen’s University,Th,31,1
M13,Queen’s University,Th,32,1
M13,Queen’s University,Th,33,1
M13,Queen’s University,Th,34,1
M13,Queen’s University,Th,35,1
M13,Queen’s University,Th,36,1
M13,Queen’s University,Th,37,0
M13,Queen’s University,Th,38,0
M13,Queen’s University,Th,39,1
M13,Queen’s University,Th,40,1
M13,Queen’s University,Th,41,1
M13,Queen’s University,Th,42,1
M13,Queen’s University,Th,43,0
M13,Queen’s University,Th,44,1
M13,Queen’s University,Th,45,1
M13,Queen’s University,Th,46,1
M13,Queen’s University,Th,47,1
M13,Queen’s University,Th,48,1
M13,Queen’s University,Th,49,1
M13,Queen’s University,Th,50,1
M13,Queen’s University,Th,51,1
M13,Queen’s University,Th,52,1
M13,Queen’s University,Th,53,1
M13,Queen’s University,Th,54,1
M13,Queen’s University,Th,55,1
M13,Queen’s University,Th,56,1
M13,Queen’s University,Th,57,1
M13,Queen’s University,F,24,1
M13,Queen’s University,F,25,1
M13,Queen’s University,F,26,1
M13,Queen’s University,F,27,1
M13,Queen’s University,F,28,0
M13,Queen’s University,F,29,1
M13,Queen’s University,F,30,1
M13,Queen’s University,F,31,1
M13,Queen’s University,F,32,1
M13,Queen’s University,F,33,1
M13,Queen’s University,F,34,1
M13,Queen’s University,F,35,1
M13,Queen’s University,F,36,1
M13,Queen’s University,F,37,0
M13,Queen’s University,F,38,0
M13,Queen’s University,F,39,1
M13,Queen’s University,F,40,1
M13,Queen’s University,F,41,1
M13,Queen’s University,F,42,1
M13,Queen’s University,F,43,0
M13,Queen’s University,F,44,1
M13,Queen’s University,F,45,0
M13,Queen’s University,F,46,0
M13,Queen’s University,F,47,0
M13,Queen’s University,F,48,0
M13,Queen’s University,F,49,0
M13,Queen’s University,F,50,0
M13,Queen’s University,F,51,1
M13,Queen’s University,F,52,1
M13,Queen’s University,F,53,1
M13,Queen’s University,F,54,1
M13,Queen’s University,F,55,1
M13,Queen’s University,F,56,1
M13,Queen’s University,F,57,1
M14,The University of Western Ontario,M,24,1
M14,The University of Western Ontario,M,25,1
M14,The University of Western Ontario,M,26,1
M14,The University of Western Ontario,M,27,1
M14,The University of Western Ontario,M,28,0
M14,The University of Western Ontario,M,29,1
M14,The University of Western Ontario,M,30,1
M14,The University of Western Ontario,M,31,1
M14,The University of Western Ontario,M,32,1
M14,The University of Western Ontario,M,33,1
M14,The University of Western Ontario,M,34,1
M14,The University of Western Ontario,M,35,1
M14,The University of Western Ontario,M,36,1
M14,The University of Western Ontario,M,37,0
M14,The University of Western Ontario,M,38,0
M14,The University of Western Ontario,M,39,1
M14,The University of Western Ontario,M,40,1
M14,The University of Western Ontario,M,41,1
M14,The University of Western Ontario,M,42,1
M14,The University of Western Ontario,M,43,0
M14,The University of Western Ontario,M,44,1
M14,The University of Western Ontario,M,45,1
M14,The University of Western Ontario,M,46,1
M14,The University of Western Ontario,M,47,1
M14,The University of Western Ontario,M,48,1
M14,The University of Western Ontario,M,49,1
M14,The University of Western Ontario,M,50,1
M14,The University of Western Ontario,M,51,1
M14,The University of Western Ontario,M,52,1
M14,The University of Western Ontario,M,53,1
M14,The University of Western Ontario,M,54,1
M14,The University of Western Ontario,M,55,1
M14,The University of Western Ontario,M,56,1
M14,The University of Western Ontario,M,57,1
M14,The University of Western Ontario,T,24,1
M14,The University of Western Ontario,T,25,1
M14,The University of Western Ontario,T,26,1
M14,The University of Western Ontario,T,27,1
M14,The University of Western Ontario,T,28,0
M14,The University of Western Ontario,T,29,1
M14,The University of Western Ontario,T,30,1
M14,The University of Western Ontario,T,31,1
M14,The University of Western Ontario,T,32,1
M14,The University of Western Ontario,T,33,1
M14,The University of Western Ontario,T,34,1
M14,The University of Western Ontario,T,35,1
M14,The University of Western Ontario,T,36,1
M14,The University of Western Ontario,T,37,0
M14,The University of Western Ontario,T,38,0
M14,The University of Western Ontario,T,39,1
M14,The University of Western Ontario,T,40,1
M14,The University of Western Ontario,T,41,1
M14,The University of Western Ontario,T,42,1
M14,The University of Western Ontario,T,43,0
M14,The University of Western Ontario,T,44,1
M14,The University of Western Ontario,T,45,1
M14,The University of Western Ontario,T,46,1
M14,The University of Western Ontario,T,47,1
M14,The University of Western Ontario,T,48,1
M14,The University of Western Ontario,T,49,1
M14,The University of Western Ontario,T,50,1
M14,The University of Western Ontario,T,51,1
M14,The University of Western Ontario,T,52,1
M14,The University of Western Ontario,T,53,1
M14,The University of Western Ontario,T,54,1
M14,The University of Western Ontario,T,55,1
M14,The University of Western Ontario,T,56,1
M14,The University of Western Ontario,T,57,1
M14,The University of Western Ontario,W,24,1
M14,The University of Western Ontario,W,25,1
M14,The University of Western Ontario,W,26,1
M14,The University of Western Ontario,W,27,1
M14,The University of Western Ontario,W,28,0
M14,The University of Western Ontario,W,29,1
M14,The University of Western Ontario,W,30,1
M14,The University of Western Ontario,W,31,1
M14,The University of Western Ontario,W,32,1
M14,The University of Western Ontario,W,33,1
M14,The University of Western Ontario,W,34,1
M14,The University of Western Ontario,W,35,1
M14,The University of Western Ontario,W,36,0
M14,The University of Western Ontario,W,37,0
M14,The University of Western Ontario,W,38,0
M14,The University of Western Ontario,W,39,0
M14,The University of Western Ontario,W,40,0
M14,The University of Western Ontario,W,41,0
M14,The University of Western Ontario,W,42,0
M14,The University of Western Ontario,W,43,0
M14,The University of Western Ontario,W,44,0
M14,The University of Western Ontario,W,45,0
M14,The University of Western Ontario,W,46,0
M14,The University of Western Ontario,W,47,0
M14,The University of Western Ontario,W,48,0
M14,The University of Western Ontario,W,49,0
M14,The University of Western Ontario,W,50,0
M14,The University of Western Ontario,W,51,1
M14,The University of Western Ontario,W,52,1
M14,The University of Western Ontario,W,53,1
M14,The University of Western Ontario,W,54,1
M14,The University of Western Ontario,W,55,1
M14,The University of Western Ontario,W,56,1
M14,The University of Western Ontario,W,57,1
M14,The University of Western Ontario,Th,24,1
M14,The University of Western Ontario,Th,25,1
M14,The University of Western Ontario,Th,26,1
M14,The University of Western Ontario,Th,27,1
M14,The University of Western Ontario,Th,28,0
M14,The University of Western Ontario,Th,29,1
M14,The University of Western Ontario,Th,30,1
M14,The University of Western Ontario,Th,31,1
M14,The University of Western Ontario,Th,32,1
M14,The University of Western Ontario,Th,33,1
M14,The University of Western Ontario,Th,34,1
M14,The University of Western Ontario,Th,35,1
M14,The University of Western Ontario,Th,36,1
M14,The University of Western Ontario,Th,37,0
M14,The University of Western Ontario,Th,38,0
M14,The University of Western Ontario,Th,39,1
M14,The University of Western Ontario,Th,40,1
M14,The University of Western Ontario,Th,41,1
M14,The University of Western Ontario,Th,42,1
M14,The University of Western Ontario,Th,43,0
M14,The University of Western Ontario,Th,44,1
M14,The University of Western Ontario,Th,45,1
M14,The University of Western Ontario,Th,46,1
M14,The University of Western Ontario,Th,47,1
M14,The University of Western Ontario,Th,48,1
M14,The University of Western Ontario,Th,49,1
M14,The University of Western Ontario,Th,50,1
M14,The University of Western Ontario,Th,51,1
M14,The University of Western Ontario,Th,52,1
M14,The University of Western Ontario,Th,53,1
M14,The University of Western Ontario,Th,54,1
M14,The University of Western Ontario,Th,55,1
M14,The University of Western Ontario,Th,56,1
M14,The University of Western Ontario,Th,57,1
M14,The University of Western Ontario,F,24,1
M14,The University of Western Ontario,F,25,1
M14,The University of Western Ontario,F,26,1
M14,The University of Western Ontario,F,27,1
M14,The University of Western Ontario,F,28,0
M14,The University of Western Ontario,F,29,1
M14,The University of Western Ontario,F,30,1
M14,The University of Western Ontario,F,31,1
M14,The University of Western Ontario,F,32,1
M14,The University of Western Ontario,F,33,1
M14,The University of Western Ontario,F,34,1
M14,The University of Western Ontario,F,35,1
M14,The University of Western Ontario,F,36,1
M14,The University of Western Ontario,F,37,0
M14,The University of Western Ontario,F,38,0
M14,The University of Western Ontario,F,39,1
M14,The University of Western Ontario,F,40,1
M14,The University of Western Ontario,F,41,1
M14,The University of Western Ontario,F,42,1
M14,The University of Western Ontario,F,43,0
M14,The University of Western Ontario,F,44,1
M14,The University of Western Ontario,F,45,1
M14,The University of Western Ontario,F,46,1
M14,The University of Western Ontario,F,47,1
M14,The University of Western Ontario,F,48,1
M14,The University of Western Ontario,F,49,1
M14,The University of Western Ontario,F,50,1
M14,The University of Western Ontario,F,51,1
M14,The University of Western Ontario,F,52,1
M14,The University of Western Ontario,F,53,1
M14,The University of Western Ontario,F,54,1
M14,The University of Western Ontario,F,55,1
M14,The University of Western Ontario,F,56,1
M14,The University of Western Ontario,F,57,1
M15,École Polytechnique de Montréal,M,24,1
M15,École Polytechnique de Montréal,M,25,1
M15,École Polytechnique de Montréal,M,26,1
M15,École Polytechnique de Montréal,M,27,1
M15,École Polytechnique de Montréal,M,28,0
M15,École Polytechnique de Montréal,M,29,1
M15,École Polytechnique de Montréal,M,30,1
M15,École Polytechnique de Montréal,M,31,1
M15,École Polytechnique de Montréal,M,32,1
M15,École Polytechnique de Montréal,M,33,1
M15,École Polytechnique de Montréal,M,34,1
M15,École Polytechnique de Montréal,M,35,1
M15,École Polytechnique de Montréal,M,36,1
M15,École Polytechnique de Montréal,M,37,0
M15,École Polytechnique de Montréal,M,38,0
M15,École Polytechnique de Montréal,M,39,1
M15,École Polytechnique de Montréal,M,40,1
M15,École Polytechnique de Montréal,M,41,1
M15,École Polytechnique de Montréal,M,42,1
M15,École Polytechnique de Montréal,M,43,0
M15,École Polytechnique de Montréal,M,44,1
M15,École Polytechnique de Montréal,M,45,1
M15,École Polytechnique de Montréal,M,46,1
M15,École Polytechnique de Montréal,M,47,1
M15,École Polytechnique de Montréal,M,48,1
M15,École Polytechnique de Montréal,M,49,1
M15,École Polytechnique de Montréal,M,50,1
M15,École Polytechnique de Montréal,M,51,1
M15,École Polytechnique de Montréal,M,52,1
M15,École Polytechnique de Montréal,M,53,1
M15,École Polytechnique de Montréal,M,54,1
M15,École Polytechnique de Montréal,M,55,1
M15,École Polytechnique de Montréal,M,56,1
M15,École Polytechnique de Montréal,M,57,1
M15,École Polytechnique de Montréal,T,24,1
M15,École Polytechnique de Montréal,T,25,1
M15,École Polytechnique de Montréal,T,26,1
M15,École Polytechnique de Montréal,T,27,1
M15,École Polytechnique de Montréal,T,28,0
M15,École Polytechnique de Montréal,T,29,1
M15,École Polytechnique de Montréal,T,30,1
M15,École Polytechnique de Montréal,T,31,1
M15,École Polytechnique de Montréal,T,32,1
M15,École Polytechnique de Montréal,T,33,1
M15,École Polytechnique de Montréal,T,34,1
M15,École Polytechnique de Montréal,T,35,1
M15,École Polytechnique de Montréal,T,36,1
M15,École Polytechnique de Montréal,T,37,0
M15,École Polytechnique de Montréal,T,38,0
M15,École Polytechnique de Montréal,T,39,1
M15,École Polytechnique de Montréal,T,40,1
M15,École Polytechnique de Montréal,T,41,1
M15,École Polytechnique de Montréal,T,42,1
M15,École Polytechnique de Montréal,T,43,0
